Stkcd,Stknme_en,Listdt,Conme_en,OWNERSHIPTYPE_EN,OWNERSHIPTYPECODE,Ipoprc,Nshripo,Parval,Markettype
2374,ZRGF,3/18/10,Shandong Chiway Industry Development Co. Ltd.,Private Enterprises,P0306,23.8,13500,1,4
2375,YSGF,3/23/10,Zhejiang Yasha Decoration Co. Ltd.,Private Enterprises,P0306,31.86,53000,1,4
2376,XBY,3/23/10,Shandong New Beiyang Information Technology Co. Ltd.,State-run or State-owned Holding,P0301,22.58,38000,1,4
2377,GCGX,3/23/10,Hubei Guochuang Hi-Tech Material Co. Ltd.,Private Enterprises,P0306,19.8,27000,1,4
2378,ZYWY,3/31/10,Chongyi Zhangyuan Tungsten Co. Ltd.,Private Enterprises,P0306,13,43000,1,4
2379,HCKG,3/31/10,Shandong Hongchuang Aluminum Industry Holding Company Limited,Private Enterprises,P0306,33,19500,1,4
2380,KYZH,3/31/10,Nanjing Sciyon Wisdom Technology Group Co. Ltd.,Private Enterprises,P0306,39,17000,1,4
2381,SJGF,4/2/10,Zhejiang Double Arrow Rubber Co. Ltd.,Private Enterprises,P0306,32,20000,1,4
2382,LFYL,4/2/10,Blue Sail Medical Co. Ltd.,Private Enterprises,P0306,35,20000,1,4
2383,HZSZ,4/2/10,Beijing Unistrong Science & Technology Co. Ltd.,Private Enterprises,P0306,37,30000,1,4
2384,DSJM,4/9/10,Suzhou Dongshan Precision Manufacturing Co. Ltd.,Private Enterprises,P0306,26,40000,1,4
2385,DBN,4/9/10,Beijing Dabeinong Technology Group Co. Ltd.,Private Enterprises,P0306,35,60800,1,4
2386,TYGF,4/9/10,Yibin Tianyuan Group Co. Ltd.,State-run or State-owned Holding,P0301,15.36,100000,1,4
2387,WXN,4/13/10,Visionox Technology Co. Ltd.,Private Enterprises,P0306,27,33500,1,4
2388,XYZC,4/13/10,Sunyes Manufacturing (Zhejiang) Holding Co. Ltd.,Private Enterprises,P0306,15,28000,1,4
2389,HTCH,4/13/10,Aerospace CH UAV Co. Ltd.,Private Enterprises,P0306,30,17000,1,4
2390,XBZY,4/16/10,Guizhou Xinbang Pharmaceutical Co. Ltd.,Private Enterprises,P0306,33,21700,1,4
2391,CQGF,4/16/10,Jiangsu Changqing Agrochemical Co. Ltd.,Private Enterprises,P0306,51,25000,1,4
2392,BJLE,4/23/10,Beijing Lier High-temperature Materials Co. Ltd.,Private Enterprises,P0306,42,33750,1,4
2393,LSZY,4/23/10,Tianjin Lisheng Pharmaceutical Co. Ltd.,State-run or State-owned Holding,P0301,45,46000,1,4
2394,LFGF,4/23/10,Jiangsu Lianfa Textile Co. Ltd.,Private Enterprises,P0306,45,27000,1,4
2395,SXGF,4/29/10,Wuxi Double Elephant Micro Fibre Material Co. Ltd.,Private Enterprises,P0306,25,22500,1,4
2396,XWRJ,6/23/10,Fujian Star-net Communication Co. Ltd.,State-run or State-owned Holding,P0301,23.2,44000,1,4
2397,MJGF,4/29/10,Hunan Mendale Hometextile Co. Ltd.,Private Enterprises,P0306,51,16000,1,4
2398,LZJT,5/6/10,Lets Holdings Group Co. Ltd.,Private Enterprises,P0306,28,30000,1,4
2399,HPR,5/6/10,Shenzhen Hepalink Pharmaceutical Group Co. Ltd.,Private Enterprises,P0306,148,40100,1,4
2400,SGJT,5/6/10,Guangdong Advertising Group Co. Ltd.,State-run or State-owned Holding,P0301,39.8,20600,1,4
2401,ZYHK,5/6/10,COSCO SHIPPING Technology Co. Ltd.,State-run or State-owned Holding,P0301,26.4,13300,1,4
2402,HET,5/11/10,Shenzhen H&T Intelligent Control Co. Ltd.,Private Enterprises,P0306,35,16700,1,4
2403,ASD,5/11/10,Aishida Co. Ltd.,Private Enterprises,P0306,18.8,60000,1,4
2404,JXSC,5/11/10,Zhejiang Jiaxin Silk Corp. Ltd.,Private Enterprises,P0306,22,33500,1,4
2405,SWTX,5/18/10,NavInfo Co. Ltd.,State-run or State-owned Holding,P0301,25.6,56000,1,4
2406,YDCD,5/18/10,Xuchang Yuandong Drive Shaft Co. Ltd.,Private Enterprises,P0306,26.6,47000,1,4
2407,DFD,5/18/10,Do-Fluoride New Materials Co. Ltd.,Private Enterprises,P0306,39.39,27000,1,4
2408,QXTD,5/18/10,Zibo Qixiang Tengda Chemical Co. Ltd.,Private Enterprises,P0306,28.88,65000,1,4
2409,YKKJ,5/25/10,Jiangsu Yoke Technology Co. Ltd.,Private Enterprises,P0306,30,28000,1,4
2410,GLD,5/25/10,Glodon Company Limited,Private Enterprises,P0306,58,25000,1,4
2411,BKT,5/25/10,YanAn Bicon Pharmaceutical Listed Company,Private Enterprises,P0306,25.8,21800,1,4
2412,HSZY,5/25/10,Hunan Hansen Pharmaceutical Co. Ltd.,Private Enterprises,P0306,35.8,19000,1,4
2413,LKFW,5/28/10,Beijing LeiKe Defense Technology Co. Ltd.,Private Enterprises,P0306,18,37000,1,4
2414,GDHW,7/16/10,Wuhan Guide Infrared Co. Ltd.,Private Enterprises,P0306,26,75000,1,4
2415,HKWS,5/28/10,Hangzhou Hikvision Digital Technology Co. Ltd.,State-run or State-owned Holding,P0301,68,50000,1,4
2416,ASD,5/28/10,Shenzhen Aisidi Co. Ltd.,Private Enterprises,P0306,45,50000,1,4
2417,SNT,6/1/10,SUNA Co. Ltd.,Private Enterprises,P0306,20,30000,1,4
2418,KSGF,6/1/10,Zhejiang Kangsheng Co. Ltd.,Private Enterprises,P0306,19.98,36000,1,4
2419,THGF,6/1/10,Rainbow Digital Commercial Co. Ltd.,State-run or State-owned Holding,P0301,40,50100,1,4
2420,YCKJ,6/1/10,Guangzhou Echom Science & Technology Co. Ltd.,Private Enterprises,P0306,13.8,63000,1,4
2421,DSZN,6/3/10,Shenzhen Das Intellitech Co. Ltd.,Private Enterprises,P0306,20.5,20000,1,4
2422,KLYY,6/3/10,Sichuan Kelun Pharmaceutical Co. Ltd.,Private Enterprises,P0306,83.36,60000,1,4
2423,ZLZB,6/3/10,Zhongliang Capital Holdings Co. Ltd.,State-run or State-owned Holding,P0301,9,79000,1,4
2424,GZBL,6/3/10,Guizhou Bailing Enterprise Group Pharmaceutical Co. Ltd.,Private Enterprises,P0306,40,37000,1,4
2425,KSWH,6/8/10,Kaiser (China) Culture Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,22,27000,1,4
2426,SLJM,6/8/10,Suzhou Victory Precision Manufacturing Technology Co. Ltd.,Private Enterprises,P0306,13.99,40100,1,4
2427,YFGF,6/8/10,Zhejiang Unifull Industrial Fibre Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,13.5,46000,1,4
2428,YNZY,6/8/10,Yunnan Lincang Xinyuan Germanium Industrial Co. Ltd.,Private Enterprises,P0306,30,32000,1,4
2429,ZCGF,6/10/10,Shenzhen MTC Co. Ltd.,Private Enterprises,P0306,30,56000,1,4
2430,HYGF,6/10/10,Hangzhou Hangyang Co. Ltd.,State-run or State-owned Holding,P0301,18,71000,1,4
2431,ZLGF,6/10/10,Palm Eco-Town Development Co. Ltd.,Private Enterprises,P0306,45,30000,1,4
2432,JAYL,6/10/10,Andon Health Co. Ltd.,Private Enterprises,P0306,19.38,31000,1,4
2433,*ST TA,6/18/10,Guangdong Taiantang Pharmaceutical Co. Ltd.,Private Enterprises,P0306,29.82,25000,1,4
2434,WLY,6/18/10,Zhejiang Wanliyang Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,30,42500,1,4
2435,CJJK,6/18/10,Changjiang Runfa Health Industry Co. Ltd.,Private Enterprises,P0306,15.5,33000,1,4
2436,XSKJ,6/18/10,Shenzhen Fastprint Circuit Tech Co. Ltd.,Private Enterprises,P0306,36.5,27930,1,4
2437,YHYY,6/23/10,Harbin Gloria Pharmaceuticals Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,50,35000,1,4
2438,JSST,6/23/10,Jiangsu Shentong Valve Co. Ltd.,Private Enterprises,P0306,22,26000,1,4
2439,QMXC,6/23/10,Venustech Group Inc.,Private Enterprises,P0306,25,25000,1,4
2440,RTGF,7/6/10,Zhejiang Runtu Co. Ltd.,Private Enterprises,P0306,31.2,73820,1,4
2441,ZYD,7/6/10,Zhongyeda Electric Co. Ltd.,Private Enterprises,P0306,39.9,29000,1,4
2442,LXHG,7/6/10,Longxing Chemical Stock Co. Ltd.,Private Enterprises,P0306,12.5,50000,1,4
2443,JZGD,7/6/10,Zhejiang Kingland & Pipeline Technologies Co. Ltd.,Private Enterprises,P0306,22,33500,1,4
2444,JXKJ,7/13/10,Hangzhou Great Star Industrial Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,29,63500,1,4
2445,ZNWH,7/13/10,Zhongnan Red Cultural Group Co. Ltd.,Private Enterprises,P0306,18.8,31000,1,4
2446,SLTX,7/13/10,Guangdong Shenglu Telecommunication Tech. Co. Ltd.,Private Enterprises,P0306,17.82,26000,1,4
2447,CXT,7/13/10,Dalian Morningstar Network Technology Co. Ltd.,Private Enterprises,P0306,28.98,17000,1,4
2448,ZYNP,7/16/10,ZYNP Corporation,Private Enterprises,P0306,21.8,23500,1,4
2449,GXGD,7/16/10,Foshan NationStar Optoelectronics Co. Ltd.,Private Enterprises,P0306,28,55000,1,4
2450,KDT,7/16/10,Kangde Xin Composite Material Group Co. Ltd.,Private Enterprises,P0306,14.2,40400,1,4
2451,MEDQ,7/20/10,Shanghai Morn Electric Equipment Co. Ltd.,Private Enterprises,P0306,10,36600,1,4
2452,CGDX,7/20/10,Changgao Electric Group Co. Ltd.,Private Enterprises,P0306,25.88,25000,1,4
2453,HRKJ,7/20/10,Great Chinasoft Technology Co. Ltd.,Private Enterprises,P0306,14.96,30000,1,4
2454,SZGF,7/20/10,Songz Automobile Air conditioning Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,18.2,60000,1,4
2455,BCGF,8/3/10,Jiangsu Baichuan High-Tech New Materials Co. Ltd.,Private Enterprises,P0306,20,22000,1,4
2456,OFG,8/3/10,OFILM Group Co. Ltd.,Private Enterprises,P0306,30,24000,1,4
2457,QLGY,8/3/10,Ningxia Qinglong Pipes Industry Group Co. Ltd.,Private Enterprises,P0306,25,35000,1,4
2458,YSGF,8/10/10,Shandong Yisheng Livestock & Poultry Breeding Co. Ltd.,Private Enterprises,P0306,24,27000,1,4
2459,JAKJ,8/10/10,JA Solar Technology Co. Ltd.,Private Enterprises,P0306,22.46,43000,1,4
2460,GFLY,8/10/10,Ganfeng Lithium Group Co. Ltd.,Private Enterprises,P0306,20.7,25000,1,4
2461,ZJPJ,8/18/10,Guangzhou Zhujiang Brewery Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,5.8,70000,1,4
2462,JST,8/18/10,Cachet Pharmaceutical Co. Ltd.,State-run or State-owned Holding,P0301,12,40000,1,4
2463,HDGF,8/18/10,WUS Printed Circuit Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,16,80000,1,4
2464,ZYT,8/31/10,Whole Easy Internet Technology Co. Ltd.,Private Enterprises,P0306,15.5,35000,1,4
2465,HGTX,8/31/10,Guangzhou Haige Communications Group Incorporated Company,State-run or State-owned Holding,P0301,38,85000,1,4
2466,TQLY,8/31/10,Tianqi Lithium Corporation,Private Enterprises,P0306,30,24500,1,4
2467,ELS,9/8/10,Net263 Ltd.,Private Enterprises,P0306,26,30000,1,4
2468,STKD,9/8/10,STO Express Co. Ltd.,Private Enterprises,P0306,12.5,40000,1,4
2469,SWHX,9/8/10,Shandong Sunway Chemical Group Co. Ltd.,Private Enterprises,P0306,33.93,16600,1,4
2470,JZD,9/8/10,Kingenta Ecological Engineering Group Co. Ltd.,Private Enterprises,P0306,15,100000,1,4
2471,ZCKG,9/10/10,Jiangsu Zhongchao Holding Co. Ltd.,Private Enterprises,P0306,14.8,40000,1,4
2472,SHCD,9/10/10,Zhejiang Shuanghuan Driveline Co. Ltd.,Private Enterprises,P0306,28,30000,1,4
2473,SLT,9/10/10,Ningbo Sunlight Electrical Appliance Co. Ltd.,Private Enterprises,P0306,16,20000,1,4
2474,RJRJ,9/15/10,Fujian Rongji Software Co. Ltd.,Private Enterprises,P0306,37,26000,1,4
2475,LXJM,9/15/10,Luxshare Precision Industry Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,28.8,43800,1,4
2476,BMGF,9/15/10,Shandong Polymer Biochemicals Co. Ltd.,Private Enterprises,P0306,23,30000,1,4
2477,CYT,9/15/10,Chuying Agro-Pastoral Group Co. Ltd.,Private Enterprises,P0306,35,33500,1,4
2478,CBGF,9/21/10,Jiangsu Changbao Steel tube Co. Ltd.,Private Enterprises,P0306,16.78,69500,1,4
2479,FCHB,9/21/10,Zhejiang Fuchunjiang Environmental Thermoelectric Co. Ltd.,Private Enterprises,P0306,25.8,54000,1,4
2480,XZGF,9/21/10,Chengdu Xinzhu Road and Bridge Machinery Co. Ltd.,Private Enterprises,P0306,38,35000,1,4
2481,STSP,9/21/10,Yantai Shuangta Food Co. Ltd.,State-run or State-owned Holding,P0301,39.8,15000,1,4
2482,*ST GT,9/29/10,Shenzhen Grandland Group Co. Ltd.,Private Enterprises,P0306,51.98,40000,1,4
2483,RBGF,9/29/10,Jiangsu Rainbow Heavy Industries Co. Ltd.,Private Enterprises,P0306,29,50000,1,4
2484,JHGF,9/29/10,Nantong Jianghai Capacitor Co. Ltd.,Private Enterprises,P0306,20.5,40000,1,4
2485,ST XF,10/15/10,Cedar Development Co. Ltd.,Private Enterprises,P0306,26.6,50000,1,4
2486,JLJ,10/15/10,Shanghai Challenge Textile Co. Ltd.,Private Enterprises,P0306,10.9,52000,1,4
2487,DJZG,10/15/10,Dajin Heavy Industry Co. Ltd.,Private Enterprises,P0306,38.6,30000,1,4
2488,JGGF,10/21/10,Zhejiang Jingu Co. Ltd.,Private Enterprises,P0306,22,30000,1,4
2489,ZJYQ,10/21/10,Yotrio Group Co. Ltd.,Private Enterprises,P0306,38,60000,1,4
2490,SDML,10/21/10,Shandong Molong Petroleum Machinery Company Limited,Sino-foreign Equity Joint Venture,P0303,18,70000,1,4
2491,TDHL,10/21/10,Tongding Interconnection Information Co. Ltd.,Private Enterprises,P0306,14.5,67000,1,4
2492,HJDX,11/2/10,Zhuhai Winbase International Chemical Tank Terminal Co. Ltd.,Private Enterprises,P0306,16,30000,1,4
2493,RSSH,11/2/10,Rongsheng Petrochemical Co. Ltd.,Private Enterprises,P0306,53.8,56000,1,4
2494,HSGF,11/2/10,Huasi Holding Company Limited,Private Enterprises,P0306,22,28500,1,4
2495,JLGF,11/2/10,Guangdong Jialong Foodstuff Co. Ltd.,Private Enterprises,P0306,32,26000,1,4
2496,HFGF,11/9/10,Jiangsu Huifeng Bio-Agriculture Co. Ltd.,Private Enterprises,P0306,48.69,25000,1,4
2497,YHJT,11/9/10,Sichuan Yahua Industrial Group Co. Ltd.,Private Enterprises,P0306,30.5,40000,1,4
2498,HLGF,11/9/10,Qingdao Hanhe Cable Co. Ltd.,Private Enterprises,P0306,36,50000,1,4
2499,KLT,11/9/10,Kelin Environmental Protection Equipment Inc.,Private Enterprises,P0306,25,19000,1,4
2500,SXZQ,11/15/10,Shanxi Securities Co. Ltd.,State-run or State-owned Holding,P0301,7.8,399800,1,4
2501,LYGF,11/17/10,Jilin Liyuan Precision Manufacturing Co. Ltd.,Other,P0399,35,23600,1,4
2502,ST DL,11/17/10,Dinglong Culture Co. Ltd.,Private Enterprises,P0306,29,22000,1,4
2503,*ST ST,11/17/10,Souyute Group Co. Ltd.,Private Enterprises,P0306,75,20000,1,4
2504,*ST HG,11/18/10,Beijing Honggao Creative Architectural Design Co. Ltd.,Other,P0399,16,27000,1,4
2505,PDNM,11/18/10,Pengdu Agriculture & Animal Husbandry Co. Ltd.,Private Enterprises,P0306,24,26000,1,4
2506,XXJC,11/18/10,GCL System Integration Technology Co. Ltd.,Private Enterprises,P0306,36,66000,1,4
2507,FLZC,11/23/10,Chongqing Fuling Zhacai Group Co. Ltd.,State-run or State-owned Holding,P0301,13.99,40000,1,4
2508,LBDQ,11/23/10,Hangzhou Robam Appliances Co. Ltd.,Other,P0399,24,40000,1,4
2509,TMT,11/23/10,Tianguang Zhongmao Co. Ltd.,Private Enterprises,P0306,20.19,25000,1,4
2510,TQM,11/25/10,Tianjin Motor Dies Co. Ltd.,Private Enterprises,P0306,17.5,52000,1,4
2511,ZSJR,11/25/10,C&S Paper Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,38,40000,1,4
2512,DHZN,12/3/10,Tatwah Smartech Co. Ltd.,Private Enterprises,P0306,26,30000,1,4
2513,LFSH,12/3/10,Jiangsu Lanfeng Bio-chemical Co. Ltd.,Private Enterprises,P0306,43.2,19000,1,4
2514,BXKJ,12/3/10,Jiangsu Boamax Technologies Group Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,23,17000,1,4
2515,JZHT,12/3/10,Jinzi Ham Co. Ltd.,Private Enterprises,P0306,34,18500,1,4
2516,KDKJ,12/7/10,Kuangda Technology Group Co. Ltd.,Private Enterprises,P0306,20.1,50000,1,4
2517,KYWL,12/7/10,Kingnet Network Co. Ltd.,Private Enterprises,P0306,20,22100,1,4
2518,KSD,12/7/10,Shenzhen Kstar Science and Technology Co. Ltd.,Private Enterprises,P0306,32.5,29000,1,4
2519,YHDZ,12/7/10,Jiangsu Yinhe Electronics Co. Ltd.,Private Enterprises,P0306,36.8,17600,1,4
2520,RFJJ,12/10/10,Zhejiang Rifa Precision Machinery Co. Ltd.,Private Enterprises,P0306,35,16000,1,4
2521,QFXC,12/10/10,Qifeng New Material Co. Ltd.,Private Enterprises,P0306,41.5,37000,1,4
2522,ZJZC,12/10/10,Zhejiang Zhongcheng Packing Material Co. Ltd.,Private Enterprises,P0306,30,26670,1,4
2523,TQQZ,12/10/10,Zhuzhou Tianqiao Crane Co. Ltd.,State-run or State-owned Holding,P0301,19.5,40000,1,4
2524,GZYK,12/17/10,Guangzheng Eye Hospital Group Co. Ltd,Private Enterprises,P0306,15.18,22600,1,4
2526,SDKJ,12/17/10,Shandong Mining Machinery Group Co. Ltd.,Private Enterprises,P0306,20,67000,1,4
2527,XSD,12/24/10,Shanghai STEP Electric Corporation Co. Ltd.,Private Enterprises,P0306,16,50000,1,4
2528,YFT,12/24/10,Shenzhen Infinova Limited,Solely Foreign-funded,P0304,53.8,37000,1,4
2529,HYFC,12/24/10,Jiangxi Haiyuan Composites Technology Co. Ltd.,Private Enterprises,P0306,18,40000,1,4
2530,JCHL,12/31/10,JC Finance & Tax Interconnect Holdings Ltd.,Sino-foreign Equity Joint Venture,P0303,12,34000,1,4
2531,TSFN,12/31/10,Titan Wind Energy (Suzhou) Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,24.9,52000,1,4
2532,TSLY,12/31/10,Tianshan Aluminum Group Co. Ltd.,Private Enterprises,P0306,32.88,20000,1,4
2533,JBDG,12/31/10,Goldcup Electric Apparatus Co. Ltd.,Private Enterprises,P0306,33.8,35000,1,4
2534,XZJN,1/10/11,Xizi Clean Energy Equipment Manufacturing Co. Ltd.,Private Enterprises,P0306,26,41000,1,4
2535,LZZJ,1/11/11,Linzhou Heavy Machinery Group Co. Ltd.,Private Enterprises,P0306,25,51200,1,4
2536,FLGF,1/11/11,Feilong Auto Components Co. Ltd.,Private Enterprises,P0306,36,24000,1,4
2537,HLJH,1/10/11,HyUnion Holding Co. Ltd.,Private Enterprises,P0306,40,25000,1,4
2538,SET,1/18/11,Anhui Sierte Fertilizer Industry Ltd. Company,Private Enterprises,P0306,26,38000,1,4
2539,YTKG,1/18/11,Chengdu Wintrue Holding Co. Ltd.,Private Enterprises,P0306,33.88,42000,1,4
2540,YTKJ,1/18/11,Jiangsu Asia-Pacific Light Alloy Technology Co. Ltd.,Private Enterprises,P0306,40,40000,1,4
2541,HLGG,1/18/11,Anhui Honglu Steel Construction (Group) Co. Ltd.,Private Enterprises,P0306,41,34000,1,4
2542,ZHYT,1/28/11,China Zhonghua Geotechnical Engineering Group Co. Ltd.,Private Enterprises,P0306,37,16800,1,4
2543,WHDQ,1/28/11,Guangdong Vanward New Electric Co. Ltd.,Private Enterprises,P0306,30,50000,1,4
2544,PTKJ,1/28/11,CETC Potevio Science&Technology Co. Ltd.,State-run or State-owned Holding,P0301,28,22000,1,4
2545,DFTT,2/11/11,Qingdao East Steel Tower Stock Co. Ltd.,Private Enterprises,P0306,39.49,43500,1,4
2546,XLDZ,2/11/11,Nanjing Xinlian Electronics Co. Ltd.,Private Enterprises,P0306,33.8,21000,1,4
2547,CXJG,2/18/11,Suzhou Chunxing Precision Mechanical Co. Ltd.,Private Enterprises,P0306,16,36000,1,4
2548,JXN,2/18/11,Shenzhen Kingsino Technology Co. Ltd.,Private Enterprises,P0306,24,24000,1,4
2549,KMTQ,2/18/11,Hunan Kaimeite Gases Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,25.48,20000,1,4
2550,QHZY,2/18/11,Changzhou Qianhong Bio-pharma Co. Ltd.,Private Enterprises,P0306,32,40000,1,4
2551,SRYL,2/25/11,Shenzhen Glory Medical Co. Ltd.,Private Enterprises,P0306,46,20500,1,4
2552,BDKJ,2/25/11,Baoding Technology Co. Ltd.,Private Enterprises,P0306,20,25000,1,4
2553,NFJG,2/25/11,Jiangsu Nanfang Precision Co. Ltd.,Private Enterprises,P0306,17,22000,1,4
2554,HBP,2/25/11,China Oil HBP Science & Technology Co. Ltd.,Private Enterprises,P0306,26,35000,1,4
2555,SQHY,3/2/11,37 Interactive Entertainment Network Technology Group Co. Ltd.,Private Enterprises,P0306,35,17000,1,4
2556,HLGF,3/2/11,Anhui Huilong Agricultural Means of Production Co. Ltd.,Collective-owned Enterprise,P0305,37.5,37500,1,4
2557,QQSP,3/2/11,Chacha Food Co. Ltd.,Private Enterprises,P0306,40,50000,1,4
2558,JRWL,3/2/11,Giant Network Group Co. Ltd.,Private Enterprises,P0306,30,15000,1,4
2559,YWGF,3/3/11,Jiangsu Yawei Machine Tool Co. Ltd.,Private Enterprises,P0306,40,22000,1,4
2560,TDGF,3/3/11,Henan Tong-Da Cable Co. Ltd.,Private Enterprises,P0306,28.8,20000,1,4
2561,XJH,3/3/11,Shanghai Xujiahui Commercial Co. Ltd.,State-run or State-owned Holding,P0301,16,70000,1,4
2562,XDKJ,3/10/11,Brother Enterprises Holding Co. Ltd.,Private Enterprises,P0306,21,26700,1,4
2563,SMFS,3/11/11,Zhejiang Semir Garment Co. Ltd.,Private Enterprises,P0306,67,70000,1,4
2564,*ST TW,3/10/11,Suzhou Thvow Technology Co. Ltd.,Private Enterprises,P0306,29.5,48000,1,4
2565,SHGF,3/18/11,Shanghai Shunho New Materials Technology Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,31.2,33500,1,4
2566,YSYY,3/18/11,Jilin Ji'an Yisheng Pharmaceutical Co. Ltd.,Private Enterprises,P0306,39.9,27600,1,4
2567,TRS,3/25/11,Tangrenshen Group Co. Ltd.,Sino-foreign Equity Joint Venture,P0303,27,35000,1,4
